"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08","WT10"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-14","7.16",,"0.00",,,"92","105","77","  100","  180","17.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-15","5.37",,"0.00",,,"92","105","80","  290","  120","13.0","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-16","4.70",,"0.00",,,"92","109","78","  270","  270","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-17","5.59",,"0.00",,,"94","109","77","  150","  160","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-18","6.93",,"0.00",,,"94","107","80","  110","  120","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-19","6.26",,"0.00",,,"94","104","82","  130","  120","17.0","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-20","4.25",,"0.00",,,"92","106","78","  330","   10","12.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-21","6.04",,"0.00",,,"92","103","81","  280","  250","18.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-22","5.37",,"0.00",,,"93","103","84","  280","  280","16.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-23","6.04",,"0.00",,,"91","105","77","  270","  280","17.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-24","5.37",,"0.00",,,"91","106","77","  290","  330","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-25","4.92",,"0.00",,,"92","105","78","  300","  320","14.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-26","6.26",,"0.00",,,"91","103","77","  310","  330","14.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-27","4.92",,"0.00",,,"89","102","76","  270","  290","14.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-28","5.14",,"0.00",,,"89","104","74","  100","   90","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-29","4.70",,"0.00",,,"90","102","78","   80","  270","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-09-30","4.92",,"0.00",,,"90","105","77","  300","  280","12.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-01","4.92",,"0.00",,,,"107","76","   80","  260","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-02","4.47",,"0.00",,,,"106","75","  260","  260","12.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-03","4.92",,"0.00",,,"89","105","73","  280","  280","17.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-04","4.70",,"0.00",,,"87","105","71","  160","  100","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-05","5.37",,"0.00",,,"87","105","71","  280","  300","13.0","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-06","4.70",,"0.00",,,"87","104","72","  320","  340","13.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-07","6.04",,"0.00",,,"87","103","73","  100","  350","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-08","6.49",,"0.00",,,"87","102","72","  240","  250","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-09","6.26",,"0.00",,,"86","100","72","  150","  190","13.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-10","6.49",,"0.00",,,"84","97","70","  310","  340","16.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-11","5.37",,"0.00",,,"82","94","69","  270","  270","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-12","3.80",,"0.00",,,"83","99","68","  280","  270","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-13","4.47",,"0.00",,,"84","100","69","  140","  260","10.1","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-14","5.14",,"0.00",,,"84","100","67","  260","  270","15.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-15","6.49",,"0.00",,,"84","99","69","  270","  310","14.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-16","4.92",,"0.00",,,"85","102","68","   60","   90","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-17","4.92",,"0.00",,,"84","97","69","  270","  240","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-18","5.59",,"0.00",,,"80","96","65","   90","  100","12.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-19","4.25",,"0.00",,,"81","97","66","   80","  110","10.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-20","4.92",,"0.00",,,"81","97","67","  100","  330","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-21","4.92",,"0.00",,,"81","97","67","  120","  110","12.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-22","5.14",,"0.00",,,"80","94","67","   80","  280","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-23","5.82",,"0.00",,,"81","94","69","  310","  320","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-24","4.92",,"0.00",,,"79","87","70","   80","  320","10.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-25","8.50",,"0.00",,,"77","88","69","  260","  270","23.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-26","13.87",,"0.00",,,"69","73","54","  280","  280","25.9","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-27","7.61",,"0.00",,,"57","68","50","  160","  360","15.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-28","5.14",,"0.00",,,"58","70","48","  110","  110","10.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-29","4.03",,"0.00",,,"65","85","53","   90","  100","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-30","4.47",,"0.00",,,"73","87","60","   70","   60","16.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-10-31","4.25",,"0.00",,,"73","86","61","   60","  340","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-01","5.37",,"0.00",,,"77","96","64","   70","   60","14.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-02","5.37",,"0.00",,,"82","95","68","   90","  110","16.1","21.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-03","4.03",,"0.00",,,"80","93","68","  140","  340","10.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-04","4.03",,"0.00",,,"78","93","64","  240","  320","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-05","3.80",,"0.00",,,"79","99","62","  130","  130","15.0","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-06","5.37",,"0.00",,,"82","89","72","  120","  120","21.0","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-07","14.99",,"0.00",,,"78","81","59","  270","  270","31.1","36.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-08","8.05",,"0.00",,,"61","67","52","  230","  240","21.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-09","5.14",,"0.00",,,"58","62","50","  320","  300","19.9","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-10","3.58",,"0.00",,,"55","67","45","  320","  310","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-11","3.36",,"0.00",,,"57","71","44","   50","   50","8.1","11.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-12","3.13",,"0.00",,,"59","73","49","   60","   60","10.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-13","3.80",,"0.00",,,"62","77","50","   90","  310","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-14","4.25",,"0.00",,,"62","75","49","   90","   80","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-15","3.13",,"0.00",,,"63","82","50","   90","  340","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-16","2.46",,"0.00",,,"70","92","54","   80","   80","17.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-17","4.47",,"0.00",,,"75","92","61","  110","  330","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-18","4.70",,"0.00",,,"74","89","61","  110","  350","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-19","3.36",,"0.00",,,"73","87","60","  310","  310","8.9","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-20","3.13",,"0.00",,,"72","87","59","  320","  340","8.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-21","2.68",,"0.00",,,"72","85","61","  280","  310","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-22","3.36",,"0.00",,,"71","84","60","  320","  340","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-23","7.61",,"0.00",,,"69","80","58","  280","  300","17.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-24","4.92",,"0.00",,,"65","72","53","  310","  300","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-25","4.70",,"0.00",,,"59","72","48","  150","  150","12.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-26","5.82",,"0.00",,,"58","72","45","  280","  260","14.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-27","3.80",,"0.00",,,"57","65","47","  290","  330","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-28","3.80",,"0.00",,,"57","71","44","   80","   70","16.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-29","3.80",,"0.00",,,"58","73","44","   70","   70","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-11-30","6.71",,"0.00",,,"63","74","49","   80","   80","16.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-01","4.70",,"0.00",,,"58","71","45","  100","  330","10.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-02","8.50",,"0.00",,,"58","69","44","   40","   40","19.9","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-03","7.61",,"0.00",,,"58","66","48","   50","   50","19.9","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-04","3.58",,"0.00",,,"53","68","41","   80","  330","8.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-05","3.80",,"0.00",,,"54","71","42","   80","  350","10.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-06","3.36",,"0.00",,,"56","71","42","   80","  340","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-07","8.05",,"0.00",,,"60","80","44","   70","   60","19.9","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-08","7.61",,"0.00",,,"67","79","52","   80","   70","17.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-09","4.92",,"0.01",,,"66","80","53","  200","  260","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-10","5.82",,"0.44",,,"60","61","52","  290","  290","14.1","21.0","    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-11","4.25",,"0.00",,,"54","65","48","   60","  170","8.9","12.1","    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-12","7.16",,"0.00",,,"56","66","47","  350","  350","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-13","6.71",,"0.00",,,"54","61","40","   40","  350","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-14","7.16",,"0.00",,,"52","63","44","  270","  260","19.9","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-15","2.46",,"0.00",,,"51","62","39","  240","  260","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-16","2.91",,"0.00",,,"51","64","40","  110","  310","8.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-17","2.91",,"0.00",,,"52","63","42","  130","  310","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-18","3.80",,"0.00",,,"51","65","40","   80","  300","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-19","2.24",,"0.00",,,"53","68","40","  130","  320","8.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-20","3.58",,"0.00",,,"53","69","40","  100","  310","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-21","2.91",,"0.00",,,"56","76","43","   90","  110","8.9","11.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-22","4.92",,"0.00",,,"58","70","45","   80","   90","13.0","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-23","6.49",,"0.00",,,"55","69","41","   20","   20","21.0","25.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-24","5.14",,"0.00",,,"52","61","38","   60","   70","17.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-25","3.36",,"0.00",,,"54","71","42","   70","   80","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-26","4.03",,"0.00",,,"56","70","44","   80","   80","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-27","4.03",,"0.00",,,"56","71","43","  100","  100","15.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-28","7.83",,"0.00",,,"61","68","50","  300","  310","25.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-29","2.91",,"0.00",,,"53","61","44","  290","  320","13.0","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-30","5.14",,"0.00",,,"52","65","40","  340","  350","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2020-12-31","5.14",,"0.00",,,"51","60","41","  100","  100","13.0","15.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-01","3.80",,"0.00",,,"51","65","39","  270","  270","8.9","10.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-02","4.47",,"0.00",,,"51","64","40","  130","  120","12.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-03","3.58",,"0.00",,,"50","64","39","  110","  110","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-04","4.03",,"0.00",,,"53","69","41","  140","  130","8.1","11.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-05","5.14",,"0.00",,,"56","71","43","  300","  310","12.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-06","2.91",,"0.00",,,"56","70","41","   70","  340","8.9","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-07","4.47",,"0.00",,,"56","71","43","   90","  330","8.9","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-08","4.03",,"0.00",,,"56","68","43","  100","  260","8.9","11.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-09","6.71",,"0.00",,,"54","68","41","  280","  290","16.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-10","2.91",,"0.00",,,"54","67","40","   70","  320","10.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-11","6.26",,"0.00",,,"56","67","44","   60","   80","19.9","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-12","3.36",,"0.00",,,"54","67","39","   90","  280","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-13","4.03",,"0.00",,,"52","67","38","  110","  260","12.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-14","3.80",,"0.00",,,"55","72","42","   70","  360","10.1","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-15","2.91",,"0.00",,,"60","79","44","  240","  270","8.9","13.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-16","3.80",,"0.00",,,"61","77","47","  100","  130","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-17","2.01",,"0.00",,,"61","77","44","  100","   80","8.9","11.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-18","5.14",,"0.00",,,"58","71","45","   90","  100","13.0","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-19","10.29",,"0.01",,,"63","71","56","  150","  150","21.9","30.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-20","9.84",,"0.00",,,"67","75","61","   80","   90","21.0","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-21","5.82",,"0.00",,,"65","73","58","  120","  140","12.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-22","6.49",,"0.00",,,"61","68","55","  190","  190","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-23","5.82",,"0.01",,,"60","64","52","  240","  230","18.1","21.9",,,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-24","6.93",,"0.23",,,"53","56","48","  270","  270","17.0","21.0","    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-25","10.07",,"0.29",,,"49","54","36","  270","  280","36.9","42.9","    1",,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2021-01-26","7.83",,"0.00",,,"45","53","42","  270","  270","21.0","25.1",,,,,,
